"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
0,0,0,26.2623,0.664541,1.77501,0.911917,0,0,33.8968,0.349224,0,3.66815,0,0,1.45313,0.168312,0,0,17,115.563,0,352.523,3.10538,380.198,707.152,1.73293,0,0,0,93.516,0,0,21.0879,82.754,0,0,2.3468,0,0.172462,2.53881,0,1.04084e+06,684.66,0,0,16.542,4.70112,1.34579,10.5851,0,108.434,89.7529,161.104,0
4.35801,0,0,27.7173,2.0526,0,1.97182,0,0,24.7159,0,0,27.4592,0,0,0,0,0,2.95326,22,210.074,7.51979,69.7048,4.74173,380.471,633.801,0,0,0,0,125.115,0,2.12115,42.3462,143.509,0,0,1.8262,0,0.736832,0,0,588874,1154.6,0.604326,0,12.6753,2.03278,2.62973,102.531,0,84.9709,521.947,0,0
0,0,3.12635,7.12349,0.975344,0,0,0.313305,0,63.6111,0,0,5.29004e-06,0,5.37241e-05,0,0,0,0,19,44.534,0.129445,94.3065,0,200.547,405.393,0.137547,0,0,0,146.867,2.045,0,0,127.975,0,0,0.221403,0,0,0,1.08634,1.91318e+06,886.915,0,0,0,0,1.69528,3.17243,0,59.731,51.4201,152.776,0
0,0.287835,1.56616,144.876,0,0,7.62936,1.4841,3.14691,101.553,1.582,0.717915,2.58892,19.0379,0,36.09,0,5.4698,0,24,160.428,1.64309,151.933,4.10073,316.291,640.43,0.668239,0.150972,0,2.07398,123.837,0,8.17957,49.2102,99.43,0,0,0.795617,0,0,21.7759,0.129492,2.07095e+06,1071.73,0,0,86.424,0.949428,4.44068,6.8222,0,136.913,478.703,427.075,5.38214
6.45444,11.2235,4.36581,42.1483,0,0,2.61616,4.49019,8.18546,28.9986,0,1.45298,0,0,8.27553e-06,0,0,0,0,27,129.411,5.02015,495.34,1.64148,210.24,487.658,0,0.22354,0,0,80.454,0,0.248959,77.8625,100.412,0,0,0,0,0,11.8516,0,1.79418e+06,1627.38,0,0,0,0,20.8663,0,0,348.564,163.374,577.271,0
0,0,0,33.87,0,0,0.966733,0.161463,0,57.2437,0,0,0,0,0,0,0,0,0,16,144.404,1.9308,181.113,0,262.659,593.493,0,3.54721,0,0,106.121,0,9.82427,26.838,93.999,0,0,0.754049,0,2.23785,3.21872,0,1.39786e+06,716.664,0,0,0,0,30.1221,0.869262,0,119.258,70.1911,434.82,11.5175
0,0,0,5.95477,0,0.862473,0,0,0,44.5822,0,0,0.926331,0,0,0,0,0.435582,0,24,259.102,0.767394,292.982,6.64157,295.323,594.497,0,0.0571634,0,0,137.294,1.79092,2.24987,18.7794,131.902,0,0,0,0.433269,0.548656,0,0,467443,1046.86,0,0.609845,1.62555,0,3.62935,12.9074,0,122.44,103.052,203.927,7.82871
0,0,0,22.5888,0,0,1.92405,0,0,625.508,0,2.74128,0.514654,0,0,0,0,3.70117,0,17,144.28,0,33.2564,0,355.164,687.739,0,0,0,0,105.683,0.252207,0,29.085,69.364,0,0,0,0,0,0.80011,1.18343,1.98349e+06,680.427,0,0,23.549,0,4.1222,7.90908,0.0908992,57.2493,58.781,55.9734,0.852657
0.371,0,2.08575,73.2466,0,0,0,0,0,52.6882,0,1.13957,3.36926,0,0,1.99258,0,0,0,21,145.326,1.42589,49.9958,1.8,399.598,813.2,0,0.908459,0,0,88.841,0,0.376,17.991,119.74,0,0,1.4498,3.311,0,0.72762,0.937722,2.10307e+06,983.384,0,0,71.4077,1.26493,1.38462,147.353,0,117.429,466.993,15.7894,0
0.128113,0.810272,0,11.5445,0,0.867094,0,0,0,550.407,3.29427,0,0,34.8901,2.8725,0,0,0,0.927638,33,587.947,0.448162,39.6539,1.51926,305.619,571.611,0,0,0.94453,0,95.988,0,0,10.3847,145.085,0,0,0,0.20039,0,2.35388,0,1.74294e+06,1419.82,0,0,3.60199,0,2.65362,49.5373,0,72.3658,83.8474,45.2431,0.749627
