"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
0,0,0,24.9946,0,2.28741,6.07133,1.61382,0,496.903,0,2.36676,0,0,0.93805,0,0,0.732082,1.20205,20,201.838,0,63.7011,0,299.694,630.96,0,0,0,0,105.566,0.20465,2.02922,46.0256,77.437,0,0,0,0,0.472756,8.36208,0,2.31207e+06,865.29,0,0,18.0176,0,0.824923,7.86543,1.14338,22.783,107.09,105.776,0
0,7.65043,0.696423,4.51878,2.77888,0,0.140068,0,0,190.617,0,0,1.1921,0,0,0,0,0,3.12992,16,160.239,1.56586,145.023,0,223.704,458.48,0,0,0,0,82.396,0,0.128498,42.7046,64.745,0,0,0,0,0,5.64942,0.952294,1.19665e+06,762.689,0,0,0,0,0.205173,7.05019,0,119.756,191.263,214.666,0
0,2.60715,6.89174,21.5986,0,1.16622,0,0,0,189.011,0.424992,0,2.58897,0,0,1.8967,0,0,0,23,131.63,0,457.168,4.68953,387.796,665.957,0,0,0,0,109.788,0,0,13.3026,79.871,0,0,1.04573,0,0,3.24399,0.703764,145257,1147.62,0,0,0,0,0,9.2771,0,179.893,228.129,281.691,0
1.965,5.40808,0.898064,6.48456,0,1.18597,0,0.464536,0,110.776,0,0,0,0,0,0,0.485981,0,0.156817,18,252.714,0,350.094,0,289.606,561.236,0.297554,0,0.95597,0,94.278,0.572638,2.45333,14.8663,68.525,0,0,0,0,0,0.255891,0,1.53882e+06,677.7,0,0,0,0.557775,0.696246,49.6727,0,326.382,219.799,500.648,4.62103
0,0,6.44892,2.82331,0,0,0,0.675971,0,23.4908,0,0,0.543548,0,0,0,0,0,0,25,514.457,0.786971,112.289,10.6815,217.641,417.089,4.4764,0,0,0,97.747,0,0.0340243,25.0893,133.462,0,0,0,0,0,2.94604,0,2.59591e+06,1164.57,0,0,0,0,0,54.5235,0,88.3925,102.534,137.097,2.45063
0,0,0,43.6668,3.00365,0.330633,0.492894,0,0,431.489,0.33318,0,0.977183,3.34687,4.87911,0.0333978,0,1.08101,0.58777,20,218.998,0.304938,16.6006,7.10368,252.225,438.034,0.889992,0,1.02045,0,127.128,0,1.03788,32.8015,108.441,0,0,0,1.14228,1.37722,2.2144,0,781660,850.798,0,0.31918,53.5396,0,0,0.832698,0,8.54224,30.1544,42.1758,0
0,0,2.87826,7.0479,0.908336,3.58248,0,0.607244,0,523.357,1.33602,0,0,0.255851,0,6.25124,0,0.264713,0,24,150.833,0.169508,14.4121,0,222.953,456.989,0.395266,0,0.961785,1.15449,121.616,2.5692,0,18.1686,134.454,0,0,0,0.414033,0,0,0,1.70461e+06,948.588,0,0,0,0.203159,0,17.6427,0,42.3573,25.8859,2.02391,0
4.16262,0,3.17554,70.2674,0.942859,0,2.94442,2.05676,0,974.456,0,0.344099,0,0.0311302,0,3.4708,0,0,0,23,342.802,1.1491,51.2701,4.86005,693.017,1384.15,0,2.78527,0,0,80.119,0.832284,0.782024,61.6837,67.888,0,0,0,0,0,1.85608,2.22981,46940.6,971.518,0,0.495204,91.9839,0,0,36.8289,0,102.231,248.018,100.501,0.948704
0.653693,0,0,69.5038,0.681183,3.05995,3.12471,0,1.02946,148.138,0,4.14708,0,3.43559,1.45103,2.17987,0,0,0,20,105.361,0,108.255,0,240.692,528.474,1.58,0.781928,0,0,115.325,0,0,52.635,107.447,0,0,6.20102,0,1.00342,0,0.321091,224252,906.256,0,0,0.295643,0,0,76.5598,2.11318,52.7194,105.382,182.599,1.90885
30.7484,0,0,22.7152,0.233979,0,0,1.40854,0,569.727,0.86679,0,0,0,0,0,0,0,2.3663,21,94.7418,0,79.4882,0.608272,359.951,694.211,0,0,0,2.34631,91.775,0,1.69445,63.0851,89.785,0,0,0,0,0,0,0,2.20231e+06,1049.46,0,0,17.8964,0,0,4.09927,0.0240649,90.2081,249.938,105.529,0.436612
