"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
67.644,0,0,0,1.14193,39.5976,0.866207,2.29467,0,1.02475,0,0,0,0,0.521811,2.90579,0.899,0,0,19,66.325,0.103755,15.9752,0,215.027,460.387,0,0,0,0.00150353,161.865,0,0,10.336,189.038,0,0,1.9277,0,0,0,0,2.5501e+06,910.729,0,0,0.158717,242.292,0,0,2.2006,63.262,14.6043,1.25599,0
39.6216,1.43435,0,0,3.35052,41.9223,9.17701,4.45071,0,2.29387,0,0,0,0,0,0,0,0,0,20,547.478,0,26.0506,0.989411,271.974,549.201,0.502378,0,0,0,105.105,0,0.449223,5.53048,64.867,0,0,0,0,0,0,0,3.20136e+06,931.134,0,0,0,242.682,2.5668,1.35879,0,100.864,5.14771,0.540241,0
21.4544,0,0,2.62643,0,0,0,0,0,0.762641,0,2.28409,1.82155,0,0,0,0,2.2501,0.339089,24,125.891,0,6.4044,0,186.667,442.029,0,0,0,1.83849,112.158,0,0.415436,1.68066,219.444,0,0.764341,0.345336,0,1.3938,11.0832,0.702813,1.58204e+06,1001.07,0,0.311017,0.873176,164.362,0.402655,2.66894,0,290.08,104.939,0.194298,1.23711
65.567,0,0.65319,0,0,26.8153,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34.912,0,16.6133,9.438,171.837,257.829,0,1.48007,0,0,99.807,0,2.729,0.896,226.316,0,0.451,0,0,0,0,0,2.62755e+06,1006.73,0,0,0,273.422,0.203858,3.44941,0,120.02,24.1773,0,0
50.6641,0,0,0,0,14.6898,1.24631,0,0,0,0,0.750679,1.20817,0,0,22.1632,0,2.54614,0,29,296.285,0,22.4183,0,207.821,441.848,0,0,0,0.198023,99.702,6.63569,0.472564,10.7807,221.181,0,0,0,1.10803,0,0.655389,0,1.48985e+06,1414.43,0,0,0.927898,84.0561,0.580375,0.744848,2.15953,67.8748,12.9068,0,0.554071
51.3141,0,0,0,0,43.9328,0,3.33979,0,0.000170717,0,3.50002e-06,0,0,1.15824,0,0,0,0,31,55.6831,0,111.327,0.082827,322.602,651.873,0,0,0,0,166.583,0,0.674982,14.349,293.171,0,0,0,1.92944,0,3.80762,0,1.80573e+06,1472.67,0,0,0,38.2678,0,0,0,115.805,18.2649,0,4.74892
40.2114,0.402906,0,0,15.7131,1.92104,4.50824,0,0,0,0,0,0,0,0,0,0,0,0,17,73.3798,0,41.2858,0.286373,188.041,393.64,0,0,0,2.0347,136.351,0,0.337763,13.3142,121.894,0,0,0.488632,0,0,4.89499,0,491730,770.3,0,0,0,18.0225,2.90598,0.822829,0,54.1196,8.77728,0,0
19.28,5.75876,0,0,8.15611,0,11.0032,2.94027,0,1.04465,1.51894,0.410152,0,0,0,0,0.964312,2.22217,0,18,53.1861,0,24.78,0,250.507,447.935,0,8.18877e-05,0,0,116.63,1.07319,0,72.8388,132.915,0.852007,0,4.03075,0,0,21.5138,0,1.12484e+06,779.043,0,0,0,37.8948,2.06718,0.272293,0,71.5877,19.7387,0.464267,0
59.8216,0.202367,0,0,0,6.13555,0,1.10566,2.52035,0.0701688,0,2.10705,0,1.2833,0,5.05848,0,0,0,25,168.979,0,16.9016,11.6286,252.37,472.056,0,0,0,0,118.543,1.78812,0,29.2591,185.327,0,0,0,0,0,0,0,1.67588e+06,1078.12,0,0,4.04208,221.195,3.89751,0,0,148.227,14.4882,0.688145,0
46.0525,0,0,0,0.203764,51.0067,0,0.140083,0,0,0.420587,0.677948,0,0,0,63.5377,0.772586,1.0327,0,31,390.517,0,2.85719,15.9461,216.256,489.54,0,0,0.344128,2.59052,114.036,0,1.9374,9.83445,165.268,0,3.01511,0,0,0,0,0,611283,1401.83,0,0,2.47588,302.505,2.3169,0.842128,0.203227,32.4238,40.5736,0,0.409325
