"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
0,35.2405,0,0,1.81668,1.02639,78.0405,1.17543,0,15.0025,0,161.516,0,0.278626,10.0129,0,0.230641,0.644547,0,34,330.785,0,64.7637,0,150.175,229.323,0,0,0.430865,0,127.495,2.58751,0,33.7421,286.879,0,0,0.484733,0.37582,0.515715,3.20451,1.56943,2.59726e+06,1893.12,0,0,2.82208,0,0,0.984381,2.41692,37.8274,27.0925,1.67086,4.85456
0,25.902,0,0,57.7194,0.50241,19.5531,0,0,108.588,1.9914,221.301,0,0,0,1.78486,0,0.301472,0,15,35.65,0,155.997,0.929,277.608,413.363,0,0,0,0,90.288,0,0,19.764,94.621,0,0,0,0,0,2.65811,0,651900,687.177,0,0,0,1.50504,2.89157,5.70671,1.18225,15.566,44.0234,2.35574,14.442
0,92.396,0,0,22.551,0,1.97097,0,0,86.0622,0,21.5236,0,0,1.35472,0,0,0,0,17,70.586,2.05171,74.2602,7.577,333.821,754.494,0.964242,3.46808,0,0,89.602,1.57,6.553,35.747,117.008,0,0.255,1.96505,0,0,0,0.288599,2.46927e+06,669.791,0,0,0,0,0,0,0,55.408,59.0298,31.4803,5.71017
7.20215,12.4923,0,0,12.6764,1.70692,3.89506,0,0,53.0085,1.26969,31.4268,0,0,2.95887,0,0,0,0,22,56.9541,0,27.1957,0,224.059,408.645,0,2.35831,0,0,133.287,0,0,97.7183,140.37,0,0,0,0,0,3.68904,0,2.67422e+06,914.837,0,0,0,0,0,0,1.36821,39.3594,15.4155,2.33418,0
0.441987,62.3614,0,0,20.9159,0.15874,14.2201,0,0,349.928,0,227.27,0,0,0,0,0,0,0,16,188.507,0,195.862,2.07419,292.515,592.445,0,0,0,0,74.396,0,1.00145,29.8815,91.596,0,0,1.0347,1.85772,0.829186,0,0,1.97408e+06,734.325,0,0,0,2.37167,0,0,0,33.1308,163.259,4.09662,11.2174
0,173.619,0,0,62.2351,1.50775,51.9244,4.03895,0,394.075,1.66196,198.237,2.84751,0,2.1779,0,0,0,0,26,313.422,0,91.9608,9.19963,331.442,521.128,0,0,0,0,120.358,0,0,18.2608,129.521,0,0,0.208058,0,0.618353,0,0.58574,2.10727e+06,1137.05,0,0,0,0,0,0,0,71.2915,77.1542,0,11.9667
0,48.137,0,5.44239,7.92478,0,111.557,0,0,35.2763,0,38.7546,0,0,1.61952,0,0,0.447612,0,17,116.927,0,37.9902,0,186.702,345.383,0,1.14523,0,0,189.213,0,0,35.8466,144.958,0,0,0,0,1.08106,0,1.03487,2.13255e+06,760.707,0,0.929515,0,0.598623,0,3.83903,0,47.1652,8.83146,0,21.9045
0,37.0982,0,0,0,0,143.972,0,1.5662,7.81277,0,501.656,0,0,11.899,0,0,0,0.893913,18,181.269,2.77645,63.9371,0,242.782,545.962,0,0,0,0,108.858,0,0,7.70209,88.996,0,0,0,0,0,0,0,461912,769.486,0,0,2.15871,0,0,0,0,47.637,5.14262,0,13.7883
0.409785,25.3976,0.255508,2.03605,0,0,158.786,0,0,13.9096,0,116.006,0,0,4.14892,0,0,0,1.90845,22,148.248,0,27.0493,9.58972,201.88,330.017,0,0.510369,0,0,127.931,0,0,6.48438,204.543,0,0,2.40191,0,0,0,0.660235,864509,1006.99,0,0,0,0,8.80616e-05,0,0,34.9437,12.2177,0,9.24071
0,16.3259,0,0,0.422897,2.08526,54.9017,0,0,15.7724,0,231.818,0.967435,0,3.29163,0,0,0,0.912249,22,362.422,0.359054,34.3177,6.39974,168.268,395.536,0,0,0.320553,0,118.849,0,3.98638,16.2069,84.576,0,0,0.594527,0,1.52786,0,0,1.91002e+06,928.653,0,1.47765,0,0,0,0,0,22.4362,14.6569,0,0
0,51.0583,0,0.968876,0,0,97.7769,0.397327,0,13.6864,0,188.498,0,0,1.39572,0,0,0,0,15,134.377,0,26.2785,0,209.518,390.594,0,0,0,0,95.959,0.526462,0,0,118.216,1.63347,0,0,0,0,0,0,2.25028e+06,714.34,0,0,0.261671,0,0,0,0,28.5778,8.00459,0,1.28663
0,81.3161,0,0,32.8687,0,11.1503,5.42999,0,85.1542,0,113.183,0,0,1.25321,0,0,0.581591,0,15,139.952,1.65538,232.607,0,281.699,666.842,0,0,0,0,105.955,0,0,13.1872,83.565,0,0,0,0.51694,0,0.872691,0,839925,683.594,0,0,0,0,0,0,0.662997,55.6066,71.3845,3.72696,2.79129
0.411763,103.645,0,0,60.8432,0,68.1051,2.6677,0,128.951,2.36543,738.779,0,2.58206,1.42851,0,0,0,0,16,97.4686,0.605342,96.9111,7.5217,222.323,455.268,0,1.6952,0,0,77.19,4.99799,1.49856,17.702,76.179,0,0,0,0,0,0,0,738584,693.15,0,0.644107,0,0,0,0,0.161875,51.1157,159.543,0,4.14135
0,34.1957,0.106469,0,4.21019,0,107.638,0,0,16.7228,0,295.983,0,0,23.9581,0,0,0,0,19,84.0639,0,27.7327,0,226.769,445.866,0,0,0,0,184.557,0,2.83927,7.32742,132.503,0,0,0.749668,0,0,0,0,769631,877.902,0,0,0,0,4.92451e-05,0,0,34.1399,22.0544,0,0
2.06343,72.8614,0,0.0816671,25.6801,0.850759,30.1592,0.450954,0,26.9699,0,498.922,0.000184775,0,0,0,0,0,0,32,237.805,2.66797,144.852,12.0027,266.791,502.179,0.424246,0.000283337,0,0,122.435,0.764744,0,12.8583,168.608,0,0,0,0,4.86137,0,0.104754,373223,1409.57,0,0,0,0,0,0,0,27.663,92.2053,17.4959,62.4931
0,31.38,0,4.11575,57.6087,0,161.11,5.79367,0,112.407,1.33054,334.104,0,0,0.683822,1.70619,0,0.955705,0.481809,19,54.591,0.914872,117.259,0.441,189.521,446.932,0.0592409,0.0486626,0,0,169.737,0.083,2.165,8.481,92.949,0,0.998,0,2.847,0,3.81455,0.758091,793684,794.941,0,0,0,0,0,0,0,27.08,78.5655,20.4511,94.7551
0,48.3083,0,0,0.800129,0.2976,99.6263,0,1.86502,14.8196,0,271.299,0,0,10.5299,0,0,0,0,26,225.923,0.554331,57.5634,1.86198,170.189,384.775,0.300412,0,1.02133,1.05829,178.967,0,1.11867,0,184.533,0,0,0,0,0.256461,0,0,1.36338e+06,1123.51,0,0,0,0,0,0,0,32.9628,14.4309,0,43.695
3.74,123.182,0,5.82403,30.5085,0,34.9194,0.712061,0,77.5187,0,113.536,0,1.07915,5.48586,0,0,0,0,24,66.542,0,79.9087,8.08,231.238,378.534,0,2.68318,0,0,126.288,0,2.139,11.665,138.372,0,0,0,0,0,0,0.780372,589819,1000.88,0,1.19201,0,0.410505,0,0,0,248.161,72.8903,0,8.13402
0,9.05125,0,0,4.25577,0,77.2324,0,0,20.6816,0,231.096,0,0,12.3648,0,0,0,0,19,193.516,4.0855,16.7472,0.00572574,231.424,498.706,0,0,0,0.978902,101.493,0,0,5.01076,125.386,0,0,0,0,0,0,0,548173,790.557,0,0,0,0,0,0.976206,0,61.7303,7.35996,0,17.7774
1.0716,37.4979,0,0,1.10458,0,105.329,0.0337224,0,2.49004,0,131.558,0.107711,0,1.97222,0,0,0,0,17,58.1557,0.706476,42.5586,6.06143,248.273,485.363,0,0,0,0,140.553,1.83866,0.171977,0,90.858,0,0,1.70171,0.617575,1.01398,0,0,403185,724.447,0,0,0,0,0.000109392,0,0.0696029,10.2605,6.17493,0.274512,5.11859
0,22.4269,0.559725,0,9.5201,0,123.537,0,2.39688,0,0.351228,350.734,0,0,20.8936,0,0,0,0.284092,26,93.8594,2.76263,63.1306,0,141.487,305.868,5.59615,0,0,0,147.886,4.99518,0.452857,6.05046,170.991,0,0,0,0,2.01053,0,0.531971,278577,1238.29,0,0,0,0,0,0,0,32.0044,8.44001,0,101.257
0,27.529,0,4.39539,2.23863,0,88.0517,0,0,72.5457,0,78.8634,1.31232,0,2.55044,0,0,0,0,22,71.5477,0,20.8694,4.25462,281.131,432.282,0,0,0,0,115.269,0,0.451736,7.9184,175.835,0,0,0,0,0,0,0,1.35655e+06,943.83,0,0,4.53977,0,0,1.51019,0,54.9781,18.2293,0.993851,9.86997
0,42.437,0,0,7.27926,0.137414,111.455,0,0.788062,199.205,0.694087,276.272,0,0,4.17627,0,0,0,0,19,178.61,0,42.0738,6.26069,253.003,468.73,0,0,0,0.166792,109.222,0,0,11.1635,57.398,0,0,0,0,0,1.43394,0,162252,786.607,0,0,0,0,0,1.36164,0,493.211,45.1099,0,82.0979
0,73.4151,0,0,31.6317,1.02451,0.652759,8.5711,0,43.9497,0,43.9071,2.29838,0,2.99842,0,0,0,0,23,438.381,0,103.904,0,224.693,470.391,0,0.545694,0,0,120.202,0,0,33.2019,141.496,0,0,0.0919503,0,0.344834,0,0,3.07202e+06,1076.8,0,0,0,0,0,1.01088,3.19502,39.2049,5.46343,0,0.00768413
7.61783,42.383,0.949125,0.601694,33.4014,0,89.9276,0,0,194.971,0,63.4297,0,0,3.59732,5.67187,1.80781,4.46251,0,18,75.7486,0,140.147,4.06063,210.718,467.433,0,0,0,0,89.378,0,0,82.7504,109.667,0,0,0.82517,0,2.11283,1.86978,0,1.29845e+06,826.15,0,0,0,0,0.086689,0,0,188.431,135.124,0,2.59869
0,32.3241,0,0,2.1804,0,102.073,0,0,8.72987,0,121.196,0.512215,0,4.05295,0,0,0,0,24,247.456,0,76.1374,6.0282,217.644,349.364,2.50023,0,1.92632,0,140.875,0,0,0,169.209,0,0,0,0,0.645963,0,0,2.27435e+06,1178.17,0,0,0,0.899845,0,0,0,37.2761,20.1718,1.71986,41.7466
0,61.311,0,0,10.5373,0,16.2188,5.88272,0.624448,133.78,2.48305,312.253,0.479418,0,6.91513,0,0,0,0,23,94.915,2.42898,153.038,0,235.895,469.345,0,0,0.366482,0,114.941,0.202,0.161991,23.445,130.233,0,0,0,0,0,0,0,1.93025e+06,878.904,0,0,0,0,0,0,0.804618,71.38,16.2174,7.65414,113.532
0,48.3336,0.218945,0,68.5995,0,21.5523,1.14262,0,94.5657,1.0448,213.213,0,0,1.65705,0,0,2.17827,0,19,152.244,0.52064,89.4492,1.02616,196.187,408.455,0,0,0,0,115.841,0,0.543819,20.9683,106.796,0.436746,0,0,0.946074,0,0,0,1.47033e+06,874.824,0,0,0,0.959733,0,0,0,93.2771,66.658,0,50.9984
1.48214,84.4736,0,0.0966614,21.1174,0,9.9672,1.67052,0,150.934,0,147.267,0,0,0.377606,0,0,0,0,20,455.644,0.966682,83.7004,1.22575,199.403,419.581,0,0,0,2.85685e-05,240.229,0,0.682291,6.56136,88.908,0,0,0.508453,0,0.270169,0.447608,0,198667,864.234,0,0,0,0,0,0,0,70.2366,18.8325,0,7.3677
0,79.996,0,0,26.0575,0,20.7781,0,0.0751321,88.0695,0,507.911,0,0,2.73427,0,0,0,0,19,60.85,1.57393,124.174,1.001,283.576,522.024,1.81679,0,0,0,120.449,0,2.76599,21.79,82.059,0,0,0,0,0,0,0,1.9621e+06,807.187,0,3.38561,0,0,0,0,2.15382,41.53,35.4835,0,5.13625
0,60.5625,0,0,23.5712,0,20.609,0,0,81.4834,0.502849,107.568,0,0,4.81522,0,0,0,0,27,72.6882,3.23008,92.1508,0,258.915,497.382,0,0,0,0,121.954,0,1.99695,23.5164,210.609,0,0.138621,0.353067,0,0,0,0.359394,1.61378e+06,1237.91,0,0,0,1.98059,0,3.46484,0,62.7329,19.5035,0,52.0979
